Country,Year,Status,GDP,Population,Schooling,Lifeexpectancy,AdultMortality,infantdeaths,under-fivedeaths
Paraguay,2004,Developing,148.527976,57374,12.1,71.9,165,3,4
Paraguay,2003,Developing,1174.779347,56795,12.7,71.7,166,4,4
Paraguay,2002,Developing,1148.229882,558611,12.2,71.5,168,4,4
Paraguay,2001,Developing,1417.26582,546624,11.8,71.2,17,4,5
Paraguay,2000,Developing,1545.626423,5327,11.6,79,172,4,5
Peru,2015,Developing,63.343259,31376671,13.4,75.5,123,8,10
Peru,2014,Developing,6491.5245,3973354,13.4,75.3,125,8,10
Peru,2013,Developing,6583.116248,3565716,13.4,75.3,125,8,11
Peru,2012,Developing,6387.785281,3158966,13.4,74.9,129,9,11
Peru,2011,Developing,5771.565878,29759989,13.4,74.5,133,9,12
Peru,2010,Developing,522.493191,29373646,13.3,73.7,14,10,12
Peru,2009,Developing,4166.93387,29157,13.3,73.8,14,10,13
Peru,2008,Developing,428.87811,2864198,13.2,73.9,138,11,14
Peru,2007,Developing,3611.2147,28292724,13.2,74,133,11,15
Peru,2006,Developing,3171.49856,27949944,13,74.2,134,12,15
Peru,2005,Developing,2754.7829,276141,13,72.8,148,13,16
Peru,2004,Developing,2448.143899,27273194,12.8,72.2,151,14,18
Peru,2003,Developing,218.25997,26937738,13.3,72.1,152,15,19
Peru,2002,Developing,259.192958,2661467,13.9,72.6,144,16,20
Peru,2001,Developing,1981.243653,26261363,13.4,72.4,142,17,22
Peru,2000,Developing,1996.719689,25914879,13.5,71.4,154,18,24
Philippines,2015,Developing,2878.33837,11716359,11.7,68.5,211,52,66
Philippines,2014,Developing,2842.938353,112249,11.7,68.4,214,54,68
Philippines,2013,Developing,276.289146,9848132,11.7,68.1,219,55,69
Philippines,2012,Developing,2581.818554,96866642,11.6,68.1,217,56,71
Philippines,2011,Developing,2352.518156,9527794,11.5,68,218,57,72
Philippines,2010,Developing,2129.499242,93726624,11.4,67.9,218,58,74
Philippines,2009,Developing,1825.341521,9222879,11.7,68,219,59,76
Philippines,2008,Developing,1919.466195,9751864,11.5,67.5,217,60,78
Philippines,2007,Developing,1672.685433,8929349,11.4,67.5,216,62,80
Philippines,2006,Developing,1391.772325,8789419,11.5,67.3,219,63,82
Philippines,2005,Developing,1194.697155,86274237,11.6,67,223,65,84
Philippines,2004,Developing,179.3715,84678493,11.6,67.3,218,66,86
Philippines,2003,Developing,11.553196,8331954,11.6,67.2,217,67,87
Philippines,2002,Developing,1.68135,813526,11.4,66.8,221,68,89
Philippines,2001,Developing,957.287441,79665315,11.4,66.8,221,68,89
Philippines,2000,Developing,138.91977,77991569,11.4,66.8,219,69,90
Poland,2015,Developed,12565.9876,37986412,16.4,77.5,117,2,2
Poland,2014,Developed,14341.675,3811735,16.4,77.3,12,2,2
Poland,2013,Developed,1378.54911,384196,15.4,77.1,12,2,2
Poland,2012,Developed,13145.1484,3863164,15.3,76.8,125,2,2
Poland,2011,Developed,13893.18768,3863255,15.4,76.7,128,2,2
Poland,2010,Developed,12599.52486,3842794,15.1,76.3,13,2,2
Poland,2009,Developed,11527.59323,3815163,15.1,75.7,136,2,3
Poland,2008,Developed,141.44688,38125759,15,75.5,14,2,3
Poland,2007,Developed,1126.31852,381256,15,75.3,144,2,3
Poland,2006,Developed,94.7726,38141267,15,75.2,144,2,3
Poland,2005,Developed,821.251569,38165445,14.8,75,144,2,3
Poland,2004,Developed,6681.178818,38182222,15.5,74.9,143,2,3
Poland,2003,Developed,5693.52416,382457,15.3,74.7,142,3,3
Poland,2002,Developed,5196.932921,3823364,15,74.5,145,3,3
Poland,2001,Developed,4981.198619,3824876,14.7,74.2,149,3,3
Poland,2000,Developed,4492.72764,38258629,14.6,73.7,153,3,4
Portugal,2015,Developed,1922.681,135876,16.6,81.1,76,0,0
Portugal,2014,Developed,2277.53613,14162,16.8,89,78,0,0
Portugal,2013,Developed,21618.73534,1457295,16.3,86,79,0,0
Portugal,2012,Developed,2577.4264,1514844,16.3,83,81,0,0
Portugal,2011,Developed,23196.18375,155756,16.2,82,85,0,0
Portugal,2010,Developed,22538.6548,15731,16,79.6,88,0,0
Portugal,2009,Developed,2363.97161,1568247,16,79.3,9,0,0
Portugal,2008,Developed,24815.6884,1558177,15.8,79,92,0,0
Portugal,2007,Developed,2278.5845,1542964,15.4,78.7,94,0,0
Portugal,2006,Developed,19821.44463,1522288,15.4,78.5,96,0,0
Portugal,2005,Developed,18784.9485,15333,15.4,77.7,11,0,1
Portugal,2004,Developed,1845.5881,1483861,15.9,78,99,0,1
Portugal,2003,Developed,15772.7334,1458821,15.8,77.3,15,0,1
Portugal,2002,Developed,12882.28897,1419631,15.9,77.2,17,1,1
Portugal,2001,Developed,11729.14616,1362722,15.7,76.9,11,1,1
Portugal,2000,Developed,1152.39681,1289898,15.5,76.6,11,1,1
Qatar,2015,Developing,66346.52267,,13.4,78.2,68,0,0
Qatar,2014,Developing,86852.7119,,13.4,78.1,69,0,0
Qatar,2013,Developing,8834.87958,,13.4,77.9,7,0,0
Qatar,2012,Developing,88564.82298,,13.4,77.8,72,0,0
Qatar,2011,Developing,85948.746,,12.4,77.5,74,0,0
Qatar,2010,Developing,736.22784,,12,77.3,76,0,0
Qatar,2009,Developing,61478.23813,,11.8,77,79,0,0
Qatar,2008,Developing,82967.37228,,11.7,76.8,82,0,0
Qatar,2007,Developing,675.61258,,12.6,76.7,83,0,0
Qatar,2006,Developing,6256.55926,,13.7,76.6,83,0,0
Qatar,2005,Developing,51488.49529,,13.7,76.6,84,0,0
Qatar,2004,Developing,41818.35256,,13.5,76.6,84,0,0
Qatar,2003,Developing,34176.98183,,12.8,76.5,85,0,0
Qatar,2002,Developing,2999.65492,,12.2,76.4,85,0,0
Qatar,2001,Developing,2843.63635,,12.6,76.3,87,0,0
Qatar,2000,Developing,29986.2915,,13,76.2,88,0,0
RepublicofKorea,2015,Developing,,,,82.3,64,1,2
RepublicofKorea,2014,Developing,,,,82,66,1,2
RepublicofKorea,2013,Developing,,,,81.7,68,1,2
RepublicofKorea,2012,Developing,,,,81.2,69,1,2
RepublicofKorea,2011,Developing,,,,81.1,72,2,2
RepublicofKorea,2010,Developing,,,,87,74,2,2
RepublicofKorea,2009,Developing,,,,86,75,2,2
RepublicofKorea,2008,Developing,,,,83,75,2,2
RepublicofKorea,2007,Developing,,,,79.8,77,2,2
RepublicofKorea,2006,Developing,,,,79.4,79,2,2
RepublicofKorea,2005,Developing,,,,78.7,84,2,3
RepublicofKorea,2004,Developing,,,,78.2,89,3,3
RepublicofKorea,2003,Developing,,,,77.6,95,3,3
RepublicofKorea,2002,Developing,,,,77.1,99,3,4
RepublicofKorea,2001,Developing,,,,76.7,17,3,4
RepublicofKorea,2000,Developing,,,,76,116,4,4
RepublicofMoldova,2015,Developing,,,,72.1,157,1,1
RepublicofMoldova,2014,Developing,,,,71.8,162,1,1
RepublicofMoldova,2013,Developing,,,,71.7,163,1,1
RepublicofMoldova,2012,Developing,,,,79,175,1,1
RepublicofMoldova,2011,Developing,,,,77,177,1,1
RepublicofMoldova,2010,Developing,,,,68.8,219,1,1
RepublicofMoldova,2009,Developing,,,,69,218,1,1
RepublicofMoldova,2008,Developing,,,,68.9,228,1,1
RepublicofMoldova,2007,Developing,,,,68.3,237,1,1
RepublicofMoldova,2006,Developing,,,,68,242,1,1
RepublicofMoldova,2005,Developing,,,,67.3,248,1,1
RepublicofMoldova,2004,Developing,,,,68,225,1,1
RepublicofMoldova,2003,Developing,,,,67.6,226,1,1
RepublicofMoldova,2002,Developing,,,,67.5,225,1,1
RepublicofMoldova,2001,Developing,,,,67.6,228,1,1
RepublicofMoldova,2000,Developing,,,,67.1,235,1,2
Romania,2015,Developed,8958.788593,19815481,14.7,75,133,2,2
Romania,2014,Developed,12.27733,1998979,14.7,74.8,135,2,2
Romania,2013,Developed,9585.266593,19983693,14.7,74.6,138,2,2
Romania,2012,Developed,8558.39766,25835,15.3,74.4,138,2,2
Romania,2011,Developed,92.277825,2147528,15.7,74.3,139,2,2
Romania,2010,Developed,8297.483621,2246871,15.8,73.4,153,2,2
Romania,2009,Developed,822.18329,2367487,15.4,73.1,158,2,3
Romania,2008,Developed,1136.47356,2537875,14.7,73.1,159,2,3
Romania,2007,Developed,8214.185378,2882982,14.1,72.9,154,3,3
Romania,2006,Developed,5828.745662,2119376,13.7,72.5,157,3,4
Romania,2005,Developed,4676.315183,21319685,13.4,71.9,162,3,4
Romania,2004,Developed,3552.92452,21451748,12.9,71.7,165,4,4
Romania,2003,Developed,2774.95586,21574326,12.5,71.1,174,4,4
Romania,2002,Developed,2124.873613,2173496,12,77,178,4,5
Romania,2001,Developed,1839.72945,2213197,11.7,78,179,4,5
Romania,2000,Developed,1668.162731,22442971,11.5,77,175,4,5
RussianFederation,2015,Developing,9329.298351,1449687,15,75,222,13,15
RussianFederation,2014,Developing,14125.961,143819666,14.9,73,225,13,15
RussianFederation,2013,Developing,15543.67653,14356911,14.6,70,229,14,16
RussianFederation,2012,Developing,15154.45687,14321676,14.3,69.6,237,14,16
RussianFederation,2011,Developing,14212.687,14296868,14,69.4,242,14,17
RussianFederation,2010,Developing,1674.98771,142849449,13.7,68.4,256,15,17
RussianFederation,2009,Developing,8562.89598,142785342,14,68.2,261,15,18
RussianFederation,2008,Developing,11635.2637,14274235,13.9,67.5,278,16,18
RussianFederation,2007,Developing,911.25385,1428588,13.8,67.3,282,16,19
RussianFederation,2006,Developing,692.194398,14349528,13.8,66.4,3,17,20
RussianFederation,2005,Developing,5323.473877,143518523,13.7,65,327,18,20
RussianFederation,2004,Developing,412.372294,1446754,13.6,64.9,321,19,21
RussianFederation,2003,Developing,2975.132778,144648257,13.2,64.6,322,20,22
RussianFederation,2002,Developing,2375.5944,1453646,12.8,64.8,313,20,24
RussianFederation,2001,Developing,21.362386,14597683,12.5,65.1,38,21,25
RussianFederation,2000,Developing,1771.58662,146596557,12.1,65,37,22,26
Rwanda,2015,Developing,71.348397,11629553,10.8,66.1,227,11,15
Rwanda,2014,Developing,76.5699517,11345357,10.8,65.7,23,12,16
Rwanda,2013,Developing,688.8768557,1165151,10.8,65.2,233,12,17
Rwanda,2012,Developing,678.796973,1788853,10.5,64.6,239,13,18
Rwanda,2011,Developing,617.317648,151671,10.2,63.8,247,14,20
Rwanda,2010,Developing,563.491487,1246842,10,62.8,26,16,23
Rwanda,2009,Developing,539.1538211,9977446,10.2,61,288,17,25
Rwanda,2008,Developing,5.6687264,978169,10.4,68,282,18,28
Rwanda,2007,Developing,44.853339,944742,10.1,59.6,295,20,30
Rwanda,2006,Developing,342.3656294,92658,9.3,57.6,328,22,34
Rwanda,2005,Developing,287.931877,8991735,8.8,55.3,37,24,38
Rwanda,2004,Developing,236.9114381,8818438,8.2,53.4,397,26,42
Rwanda,2003,Developing,212.6619491,868346,7.6,52,48,29,46
Rwanda,2002,Developing,196.59778,853625,7.2,57,415,31,50
Rwanda,2001,Developing,21.569654,832946,7.1,48.6,438,33,54
Rwanda,2000,Developing,216.172747,82573,6.6,48.3,426,34,57
SaintKittsandNevis,2013,Developing,,,13.4,,,0,0
SaintLucia,2015,Developing,,,13.1,75.2,138,0,0
SaintLucia,2014,Developing,,,13.1,75,139,0,0
SaintLucia,2013,Developing,,,13.1,74.8,141,0,0
SaintLucia,2012,Developing,,,13,74.7,142,0,0
SaintLucia,2011,Developing,,,12.9,74.6,143,0,0
SaintLucia,2010,Developing,,,12.8,74.2,147,0,0
SaintLucia,2009,Developing,,,12.7,74.3,147,0,0
SaintLucia,2008,Developing,,,12.6,74.1,149,0,0
SaintLucia,2007,Developing,,,12.8,73.9,151,0,0
SaintLucia,2006,Developing,,,12.4,73.5,155,0,0
SaintLucia,2005,Developing,,,12.2,73.1,16,0,0
SaintLucia,2004,Developing,,,12.3,72.6,166,0,0
SaintLucia,2003,Developing,,,12.4,72.2,171,0,0
SaintLucia,2002,Developing,,,12.5,72,174,0,0
SaintLucia,2001,Developing,,,12.6,71.8,178,0,0
SaintLucia,2000,Developing,,,12.8,71.6,183,0,0
SaintVincentandtheGrenadines,2015,Developing,,,13.3,73.2,156,0,0
SaintVincentandtheGrenadines,2014,Developing,,,13.3,73.1,157,0,0
SaintVincentandtheGrenadines,2013,Developing,,,13.3,72.7,161,0,0
SaintVincentandtheGrenadines,2012,Developing,,,13.3,72.8,159,0,0
SaintVincentandtheGrenadines,2011,Developing,,,13.3,72.7,16,0,0
SaintVincentandtheGrenadines,2010,Developing,,,13.3,72.5,162,0,0
SaintVincentandtheGrenadines,2009,Developing,,,13.3,72.3,165,0,0
SaintVincentandtheGrenadines,2008,Developing,,,13.3,72.1,167,0,0
SaintVincentandtheGrenadines,2007,Developing,,,13.3,71.9,17,0,0
SaintVincentandtheGrenadines,2006,Developing,,,13.3,71.7,173,0,0
SaintVincentandtheGrenadines,2005,Developing,,,13.3,71.4,177,0,0
SaintVincentandtheGrenadines,2004,Developing,,,13.2,71.2,181,0,0
SaintVincentandtheGrenadines,2003,Developing,,,13,71,184,0,0
SaintVincentandtheGrenadines,2002,Developing,,,12.9,79,186,0,0
SaintVincentandtheGrenadines,2001,Developing,,,12.8,79,186,0,0
SaintVincentandtheGrenadines,2000,Developing,,,12.7,79,186,0,0
Samoa,2015,Developing,4149.363444,193759,12.9,74,125,0,0
Samoa,2014,Developing,4178.973369,19229,12.9,73.8,128,0,0
Samoa,2013,Developing,4219.65123,19757,12.9,73.6,131,0,0
Samoa,2012,Developing,4234.554443,189194,12.9,73.2,136,0,0
Samoa,2011,Developing,3942.9827,187665,12.9,73,139,0,0
Samoa,2010,Developing,3453.487434,18625,12.9,72.6,144,0,0
Samoa,2009,Developing,335.112838,184826,12.9,76,172,0,0
Samoa,2008,Developing,359.82223,183526,12.9,72.5,146,0,0
Samoa,2007,Developing,322.543121,182286,12.9,72.2,149,0,0
Samoa,2006,Developing,287.963899,18194,12.7,72,153,0,0
Samoa,2005,Developing,2571.262348,179929,12.6,71.6,16,0,0
Samoa,2004,Developing,2351.33814,178781,12.4,71.4,162,0,0
Samoa,2003,Developing,197.29417,177662,12.3,79,169,0,0
Samoa,2002,Developing,1631.41727,176582,12.1,76,174,0,0
Samoa,2001,Developing,1555.47451,175566,12,75,175,0,0
Samoa,2000,Developing,154.68923,17461,12.1,72,18,0,0
SanMarino,2013,Developing,,,15.1,,,0,0
SaoTomeandPrincipe,2015,Developing,1624.63963,195553,11.2,67.5,19,0,0
SaoTomeandPrincipe,2014,Developing,1821.878734,191266,11.1,67.3,191,0,0
SaoTomeandPrincipe,2013,Developing,1619.532678,18745,11,67.1,192,0,0
SaoTomeandPrincipe,2012,Developing,138.949959,182889,10.8,66.9,194,0,0
SaoTomeandPrincipe,2011,Developing,134.326189,1788,10.6,66.6,198,0,0
SaoTomeandPrincipe,2010,Developing,1129.754961,174776,10.6,66.2,24,0,0
SaoTomeandPrincipe,2009,Developing,199.57146,17813,10.1,65.8,21,0,0
SaoTomeandPrincipe,2008,Developing,1126.46212,166913,10.4,65.4,215,0,0
SaoTomeandPrincipe,2007,Developing,894.927988,16311,10.3,65.1,217,0,0
SaoTomeandPrincipe,2006,Developing,843.89447,159328,10.2,64.7,22,0,0
SaoTomeandPrincipe,2005,Developing,81.86157,15563,10,64.3,222,0,0
SaoTomeandPrincipe,2004,Developing,693.345683,151969,9.8,63.8,224,0,0
SaoTomeandPrincipe,2003,Developing,649.342153,148372,9.7,63.4,225,0,0
SaoTomeandPrincipe,2002,Developing,555.8185378,144889,9.6,63.1,226,0,0
SaoTomeandPrincipe,2001,Developing,51.216381,141622,9.4,62.8,225,0,0
SaoTomeandPrincipe,2000,Developing,,13866,9.3,62.6,224,0,0
SaudiArabia,2015,Developing,2732.86172,,16.1,74.5,88,7,8
SaudiArabia,2014,Developing,24575.434,,15.8,74.4,88,7,9
SaudiArabia,2013,Developing,24934.38614,,15.2,74.3,89,8,9
SaudiArabia,2012,Developing,2533.9462,,14.5,74.1,9,8,9
SaudiArabia,2011,Developing,2377.74739,,13.9,73.9,92,8,9
SaudiArabia,2010,Developing,19259.58726,,13.3,73.7,94,8,9
SaudiArabia,2009,Developing,1694.2931,,13,73.4,97,8,10
SaudiArabia,2008,Developing,237.83234,,12.8,73.3,98,9,10
SaudiArabia,2007,Developing,16472.1665,,12.7,73.2,99,9,10
SaudiArabia,2006,Developing,15334.66994,,12.5,73.2,1,9,10
SaudiArabia,2005,Developing,13739.82945,,12.4,73.1,11,9,10
SaudiArabia,2004,Developing,11138.8746,,12.3,73.1,12,9,11
SaudiArabia,2003,Developing,9567.458285,,12.2,73,13,9,11
SaudiArabia,2002,Developing,8655.311531,,12.1,72.9,15,10,11
SaudiArabia,2001,Developing,8643.4944,,12,72.8,17,10,12
SaudiArabia,2000,Developing,9126.954277,,11.8,72.6,11,10,12
Senegal,2015,Developing,98.7256145,14976994,9.5,66.7,188,19,26
Senegal,2014,Developing,152.443873,14546111,9.1,66.4,192,19,27
Senegal,2013,Developing,148.912351,141232,8.7,66,196,20,28
Senegal,2012,Developing,136.4518,1373513,8.3,65.6,2,20,29
Senegal,2011,Developing,18.25321,13391,7.9,64.9,26,20,31
Senegal,2010,Developing,11.631377,12916229,7.7,64.3,212,21,32
Senegal,2009,Developing,12.566464,1255917,7.5,63.5,219,21,33
Senegal,2008,Developing,11.33678,1223957,7.1,62.8,225,22,34
Senegal,2007,Developing,95.3978522,11873557,6.8,62.1,23,22,36
Senegal,2006,Developing,89.838296,11556763,6.6,61.3,236,23,38
Senegal,2005,Developing,773.8698713,11251266,6.4,65,242,23,40
Senegal,2004,Developing,733.581811,1955944,6.2,59.7,247,24,42
Senegal,2003,Developing,642.7663113,16799,5.9,59,251,25,44
Senegal,2002,Developing,513.26227,1396861,5.7,58.4,252,25,47
Senegal,2001,Developing,481.287397,1134497,5.4,57.9,251,26,49
Senegal,2000,Developing,473.45338,988452,5.2,57.5,25,27,50
Serbia,2015,Developing,5237.255334,795383,14.4,75.6,121,1,1
Serbia,2014,Developing,62.173221,713576,14.3,75.4,123,1,1
Serbia,2013,Developing,6353.826383,7164132,14.1,75.3,122,1,1
Serbia,2012,Developing,5659.3824,719977,14,74.9,126,1,1
Serbia,2011,Developing,6423.291783,723499,13.5,74.6,127,1,1
Serbia,2010,Developing,5411.87744,7291436,13.6,74.4,128,1,1
Serbia,2009,Developing,5821.35397,73287,13.6,74.1,131,1,1
Serbia,2008,Developing,671.773913,735222,13.5,74,132,1,1
Serbia,2007,Developing,5458.121718,7381579,13.5,73.8,132,1,1
Serbia,2006,Developing,4129.758741,7411569,13.4,73.6,133,1,1
Serbia,2005,Developing,3528.1318,744769,13.2,73,135,1,1
Serbia,2004,Developing,3331.228766,7463157,13.1,73,134,1,1
Serbia,2003,Developing,2832.49652,748591,13,73,134,1,1
Serbia,2002,Developing,2149.9944,7496522,13.2,72.9,133,1,1
Serbia,2001,Developing,1634.87561,753433,13.1,73.1,135,1,1
Serbia,2000,Developing,87.1365252,7516346,13,72.6,141,1,2
Seychelles,2015,Developing,1539.464,93419,14.1,73.2,168,0,0
Seychelles,2014,Developing,1557.77892,91359,13.2,73,17,0,0
Seychelles,2013,Developing,15687.34795,89949,13.5,72.9,172,0,0
Seychelles,2012,Developing,12845.17363,8833,13.5,72.7,174,0,0
Seychelles,2011,Developing,12189.9516,87441,13.3,72.6,177,0,0
Seychelles,2010,Developing,184.68447,8977,13.2,72.4,18,0,0
Seychelles,2009,Developing,976.9566,87298,13.2,72.3,182,0,0
Seychelles,2008,Developing,11122.8627,86956,13.2,72.2,184,0,0
Seychelles,2007,Developing,12154.82994,8533,13.1,72.2,185,0,0
Seychelles,2006,Developing,1214.39987,846,13.1,72.2,185,0,0
Seychelles,2005,Developing,1192.5174,82858,12.1,72.2,185,0,0
Seychelles,2004,Developing,1176.65871,82475,12.3,72.1,186,0,0
Seychelles,2003,Developing,8524.961236,82781,12.1,72.1,185,0,0
Seychelles,2002,Developing,8331.261997,83723,12.1,72.1,186,0,0
Seychelles,2001,Developing,7663.1378,8122,12.2,72,187,0,0
Seychelles,2000,Developing,7578.85153,81131,12.3,71.8,188,0,0
SierraLeone,2015,Developing,587.538233,723725,9.5,51,413,22,30
SierraLeone,2014,Developing,78.4394757,779162,9.5,48.1,463,23,32
SierraLeone,2013,Developing,71.8186998,692279,9.3,54,47,23,33
SierraLeone,2012,Developing,561.8984239,676613,9.1,49.7,411,25,35
SierraLeone,2011,Developing,445.525,6611692,8.9,48.9,418,26,38
SierraLeone,2010,Developing,45.128418,645872,8.7,48.1,424,27,40
SierraLeone,2009,Developing,394.5932439,63126,8.5,47.1,433,28,42
SierraLeone,2008,Developing,46.3759178,6165372,8.3,46.2,441,29,44
SierraLeone,2007,Developing,358.8274716,615417,8.2,45.3,45,29,45
SierraLeone,2006,Developing,322.313468,5848692,8,44.3,464,30,46
SierraLeone,2005,Developing,287.6891942,5658379,7.8,43.3,48,30,47
SierraLeone,2004,Developing,263.145817,5439695,7.6,42.3,496,30,47
SierraLeone,2003,Developing,263.7618312,5199549,7.4,41.5,57,30,47
SierraLeone,2002,Developing,249.939542,4957216,7.2,48,513,30,48
SierraLeone,2001,Developing,227.779471,4739147,7,41,519,30,48
SierraLeone,2000,Developing,139.3147734,4564297,6.7,39,533,29,48
Singapore,2015,Developed,53629.73746,,15.4,83.1,55,0,0
Singapore,2014,Developed,56336.7234,,15.4,82.9,56,0,0
Singapore,2013,Developed,5629.18914,,15.4,82.7,57,0,0
Singapore,2012,Developed,54431.16199,,15.4,82.5,59,0,0
Singapore,2011,Developed,53166.67581,,15.2,82.2,6,0,0
Singapore,2010,Developed,46569.67951,,14.5,82,61,0,0
Singapore,2009,Developed,38577.55822,,14.4,81.7,62,0,0
Singapore,2008,Developed,39721.4818,,14.2,81.4,64,0,0
Singapore,2007,Developed,39223.58187,,14.1,81.1,65,0,0
Singapore,2006,Developed,33579.85948,,13.9,87,66,0,0
Singapore,2005,Developed,29869.85398,,12.6,82,69,0,0
Singapore,2004,Developed,2745.27136,,12.7,79.7,71,0,0
Singapore,2003,Developed,23573.6284,,12.7,79.3,73,0,0
Singapore,2002,Developed,2216.83279,,12.6,79,74,0,0
Singapore,2001,Developed,21577.7823,,12.7,78.7,76,0,0
Singapore,2000,Developed,23792.677,,12.5,78.3,78,0,0
Slovakia,2015,Developed,,,15,76.7,19,0,0
Slovakia,2014,Developed,,,15.1,76.4,113,0,0
Slovakia,2013,Developed,,,15,76.1,114,0,0
Slovakia,2012,Developed,,,15,75.8,118,0,0
Slovakia,2011,Developed,,,15,75.6,122,0,0
Slovakia,2010,Developed,,,15,75.1,124,0,0
Slovakia,2009,Developed,,,14.9,75,131,0,0
Slovakia,2008,Developed,,,14.8,74.7,136,0,0
Slovakia,2007,Developed,,,14.5,74.4,14,0,0
Slovakia,2006,Developed,,,14.3,74.3,138,0,0
Slovakia,2005,Developed,,,14,74,141,0,0
Slovakia,2004,Developed,,,13.8,74.1,138,0,0
Slovakia,2003,Developed,,,13.6,73.8,144,0,0
Slovakia,2002,Developed,,,13.3,73.7,145,0,0
Slovakia,2001,Developed,,,13.3,73.3,145,0,1
Slovakia,2000,Developed,,,13,73,147,0,1
Slovenia,2015,Developed,2729.86383,263531,17.3,88,74,0,0
Slovenia,2014,Developed,242.67286,26198,17.6,87,76,0,0
Slovenia,2013,Developed,2315.31799,259953,16.8,85,78,0,0
Slovenia,2012,Developed,22486.47167,257159,16.8,82,81,0,0
Slovenia,2011,Developed,24985.24827,252843,17,79.8,84,0,0
Slovenia,2010,Developed,23437.4722,248583,16.9,79.5,87,0,0
Slovenia,2009,Developed,24633.79785,239669,16.9,79.1,9,0,0
Slovenia,2008,Developed,2751.8127,221316,16.9,78.9,96,0,0
Slovenia,2007,Developed,23841.31792,218122,16.8,78.3,12,0,0
Slovenia,2006,Developed,19726.1265,26868,16.7,78.1,17,0,0
Slovenia,2005,Developed,18169.1891,2474,16.3,77.5,14,0,0
Slovenia,2004,Developed,1726.9151,199712,16.6,77.2,113,0,0
Slovenia,2003,Developed,1488.47154,1995733,16.1,76.5,119,0,0
Slovenia,2002,Developed,11814.9994,199453,15.6,76.6,117,0,0
Slovenia,2001,Developed,1479.29634,19926,14.7,76.2,124,0,0
Slovenia,2000,Developed,1227.73677,1988925,14.6,76,122,0,0
SolomonIslands,2015,Developing,1922.41388,587482,9.6,69.2,177,0,0
SolomonIslands,2014,Developing,29.652622,57554,9.6,68.8,183,0,0
SolomonIslands,2013,Developing,188.5159,563513,9.5,68.8,182,0,0
SolomonIslands,2012,Developing,1858.689868,551531,9.4,68.7,184,0,0
SolomonIslands,2011,Developing,1642.837974,539614,9.4,68.5,186,0,0
SolomonIslands,2010,Developing,1272.44825,52779,9.3,68.3,188,0,0
SolomonIslands,2009,Developing,1158.282672,51679,9.3,68.1,192,0,0
SolomonIslands,2008,Developing,125.79167,54477,9.2,68,193,0,0
SolomonIslands,2007,Developing,146.931125,49294,9,67.6,2,0,0
SolomonIslands,2006,Developing,948.6592511,481422,8.4,67.6,2,0,0
SolomonIslands,2005,Developing,88.874858,469885,8.3,67.4,24,0,0
SolomonIslands,2004,Developing,818.442619,458324,8.1,67.1,29,0,0
SolomonIslands,2003,Developing,744.7657423,446769,8,66.8,215,0,0
SolomonIslands,2002,Developing,784.9562874,435262,7.3,66.5,22,0,0
SolomonIslands,2001,Developing,944.81684,423853,6.6,66.2,227,0,0
SolomonIslands,2000,Developing,154.518572,41269,7.2,65.8,235,0,0
Somalia,2015,Developing,426.98537,,,55,312,50,80
Somalia,2014,Developing,417.89143,,,54.3,321,51,80
Somalia,2013,Developing,47.5432354,,,54.2,318,51,81
Somalia,2012,Developing,,,,53.1,336,51,82
Somalia,2011,Developing,,,,53.1,329,51,82
Somalia,2010,Developing,,,,52.4,336,52,83
Somalia,2009,Developing,,,,52.2,335,52,84
Somalia,2008,Developing,,,,51.9,336,52,84
Somalia,2007,Developing,,,,51.5,34,52,84
Somalia,2006,Developing,,,,51.5,337,51,83
Somalia,2005,Developing,,,,51.6,334,50,82
Somalia,2004,Developing,,,,51.2,341,49,80
Somalia,2003,Developing,,,,51.1,344,48,78
Somalia,2002,Developing,,,,58,348,47,77
Somalia,2001,Developing,,,,57,352,46,75
Somalia,2000,Developing,,,,55,355,45,74
SouthAfrica,2015,Developing,5769.77258,5511976.68,13,62.9,328,42,52
SouthAfrica,2014,Developing,6479.625659,54146734.74,13,62,347,42,52
SouthAfrica,2013,Developing,6876.953821,53311955.61,12.8,69,371,43,54
SouthAfrica,2012,Developing,7548.163698,5256515.8,12.8,59.2,48,43,56
SouthAfrica,2011,Developing,849.954224,51729345.36,12.8,58.9,413,43,58
SouthAfrica,2010,Developing,7362.76139,5979432.36,12.8,58,428,43,62
SouthAfrica,2009,Developing,5888.6284,5255813.11,12.8,56.5,449,46,70
SouthAfrica,2008,Developing,5786.59972,49557573.3,12.9,55.3,473,50,75
SouthAfrica,2007,Developing,6125.39984,48883844.99,12.9,54.5,486,51,79
SouthAfrica,2006,Developing,5631.73485,4823384.48,12.9,54,496,54,82
SouthAfrica,2005,Developing,5414.634326,476667.24,12.9,53.8,498,55,84
SouthAfrica,2004,Developing,4863.51688,4717.99,12.9,53.7,497,55,83
SouthAfrica,2003,Developing,3775.68275,46418193.9,12.9,54,485,55,82
SouthAfrica,2002,Developing,2518.398261,45855482.88,12.9,54.9,459,54,79
SouthAfrica,2001,Developing,2681.781,45312937,13,56,429,52,76
SouthAfrica,2000,Developing,337.2253,44896856,13,57.3,397,51,73
SouthSudan,2015,Developing,758.725782,11882136,4.9,57.3,332,26,39
SouthSudan,2014,Developing,1151.861715,1153971,4.9,56.6,343,26,39
SouthSudan,2013,Developing,1186.11325,1117749,4.9,56.4,345,26,40
